,filename,author,description,viewcount,rating,likes,dislikes,duration,length,keywords,published
82,Machine Gun Kelly - 4th Coast Freestyle [Official Music Video].mp4,Machine Gun Kelly,"something for the fans over my dawg Young Dolph's ""Down South Hustlers"" beat. EST 4 life. Lets bring that trophy home Cleveland.",1585201,4.91297960281,22708,505,00:02:33,153,"[machine gun kelly, mgk, cleveland, cavs, cavaliers, 4th coast, midwest, interscope, est19xx, est, bad boy]",2016-06-10 15:27:58
83,French Montana - Lockjaw ft. Kodak Black.mp4,FrenchMontanaVEVO,"""Lockjaw"" by French Montana feat. Kodak Black
Directed by: SpiffTV
Preorder ""MC4"" at iTunes: http://smarturl.it/MC4
Amazon: http://smarturl.it/MC4_Dig
Google Play: http://smarturl.it/MC4_GP

Stream ""Lockjaw"" on Spotify: http://smarturl.it/LockJaw_Sptfy
Deezer: http://smarturl.it/Lockjaw_Deezer

https://www.frenchmontanamusic.com
https://www.instagram.com/frenchmontana
https://twitter.com/FrencHMonTanA
https://www.facebook.com/FrenchMontanaOfficial

(c) 2016 Epic Records, a division of Sony Music Entertainment/Bad Boy Entertainment",64888492,4.7223238945,365763,27285,00:03:52,232,"[Rap, Kanye West, Coke Boys, French Montana, Bad Boy Entertainment, Epic Records, Bad Boy Entertainment/Epic Records, French, French Montana feat. Kodak Black, Kodak Black, Lock Jaw, Puff Daddy & The Family, Lockjaw, Excuse My French, Hip Hop]",2016-06-09 16:00:05
84,Wiz Khalifa - Celebrate ft. Rico Love [Official Video].mp4,Wiz Khalifa,"See Wiz & Snoop on tour this summer http://smarturl.it/TheHighRoadTour

Get Taylor Gang merch http://store.taylorgang.com

Download ""Khalifa"" http://smarturl.it/KHALIFA
Stream ""Khalifa"" http://smarturl.it/KHALIFAspotify
Stream ""Khalifa"" http://smarturl.it/KHALIFAapplemusic

Directed by Dan Folger x Wiz Khalifa
Edited by Chris Cordova
Video Production by Diego Ramos

►Subscribe to channel: http://goo.gl/y3Bnno
►Snapchat - https://www.snapchat.com/add/khalifathecap
►Twitter - https://twitter.com/wizkhalifa
►Facebook - https://facebook.com/wizkhalifa
►Instagram - https://www.instagram.com/wizkhalifa/
►Soundcloud - https://soundcloud.com/wizkhalifa
►Website: http://wizkhalifa.com

Wiz Khalifa - Celebrate ft. Rico Love [Official Video]",6965667,4.90617513657,87512,2102,00:03:08,188,"[Wiz Khalifa, Blacc Hollywood, Taylor Gang, Atlantic Records, hip hop, wiz, khalifa, Pittsburgh, Los Angeles, taylorgangent, TGOD, taylor gang or die, Furious 7, paul walker, paul walker tribute, See You Again (Composition), king of everything, bake sale, rico love]",2016-06-07 03:13:54
85,Vic Mensa - There's Alot Going On (Official Music Video).mp4,Vic Mensa,"Watch the video for Vic Mensa's EP title track “There's Alot Going On” available for free via Respect My Vote through July 4th.

Pledge to Vote and Download: http://www.respectmyvote.com/tago

""There's Alot Going On EP"" 
Tidal: http://smarturl.it/tTAGO 
iTunes: http://smarturl.it/iTAGO 
Google Play: http://smarturl.it/gTAGO 
Amazon: http://smarturl.it/aTAGO 
Spotify: http://smarturl.it/sTAGO

Directed by Jake Osmun and Vic Mensa
Produced by Papi Beatz, Smoko Ono and Knox Fortune
Choreography and Additional Creative Direction by Ian Eastwood

Follow Vic Mensa:
http://vicmensa.com 
http://facebook.com/vicmensa1
http://twitter.com/VicMensa
http://instagram.com/vicmensa
http://youtube.com/vicmensa
http://cakemensa.tumblr.com/",1534580,4.90023231506,35653,912,00:05:52,352,"[vic mensa, roc nation, savemoney, chicago savemoney]",2016-06-06 19:52:46
86,Birdman - Still Hot.mp4,BirdmanVEVO,"Music video by Birdman performing Still Hot. 2016 Cash Money Records Inc.

http://vevo.ly/d4REkK",1109658,4.71032714844,10042,784,00:03:41,221,"[Birdman, Still, Hot, Cash, Money, Records, Inc., Rap/Hip-Hop]",2016-06-03 22:37:25
87,ScHoolboy Q - THat Part ft. Kanye West.mp4,ScHoolBoyQVEVO,"ScHoolboy Q “Blank Face LP” Album
 
iTunes:  http://smarturl.it/BlankFaceLP
Apple Music: http://smarturl.it/BlankFaceLP.ap
Google Play: http://smarturl.it/BlankFaceLP.gp
Amazon: http://smarturl.it/BlankFaceLP.amz 
Spotify: http://smarturl.it/BlankFaceLP.sp 

ScHoolboy Q News: http://smarturl.it/SchoolboyQ.News 

ScHoolboy Q feat. Kanye West “THat Part” out now
iTunes: http://smarturl.it/THatPart 
Tidal: http://smarturl.it/THatPart.tidal 
Apple Music: http://smarturl.it/THatPart.ap 
Google Play: http://smarturl.it/THatPart.gp 
Amazon: http://smarturl.it/THatPart.amz 
Spotify: http://smarturl.it/THatPart.sp

Email Opt-In: http://smarturl.it/SchoolboyQ.News 

http://www.schoolboyq.com/
https://twitter.com/ScHoolBoyQ
https://www.facebook.com/SchoolboyQ
http://www.youtube.com/SchoolBoyQVEVO
http://instagram.com/groovyq

http://vevo.ly/a6J0IN",103591907,4.71637487411,617839,47152,00:05:15,315,"[ScHoolboy, THat, Part, Top, Dawg, Interscope, Rap/Hip-Hop]",2016-06-02 18:00:02
88,Aminé - Caroline.mp4,AmineVEVO,"Music video for Caroline performed by Aminé.
 
Listen Now: http://smarturl.it/AmineCarolineSP
Download Here: http://smarturl.it/AmineCaroline
 
Connect with Aminé:
http://www.heyamine.com
https://twitter.com/heyamine
http://www.facebook.com/heyamine
http://instagram.com/heyamine
http://soundcloud.com/heyamine
 
Directed by
Adam Daniel
 
Written by
Adam Daniel & Brian Kinnes
 
Cinematography/Editing by
Nikolaus Popp (http://puurpleworld.com/)

http://vevo.ly/kwSsVw",48039213,4.87595367432,593361,18990,00:04:09,249,"[portland, caroline, rap, hiphop, hip-hop, amine, adam, daniel, tarantino, kahuna, vydia, music, music video, Caroline, Aminé, Rap/Hip-Hop, Single, 2016, Adam Daniel, Independent, vevo, anime, aminé, banana, northwest, dole, bloopers]",2016-06-01 13:00:00
89,2 Chainz - 100 Joints.mp4,2ChainzVEVO,"2 Chainz “100 Joints” from the new album #ColleGrove available everywhere http://smarturl.it/ColleGrove
 
iTunes: http://smarturl.it/idColleGrove
Google: http://smarturl.it/gColleGrove
Amazon: http://smarturl.it/aColleGrove
Spotify: http://smarturl.it/sColleGrove
 
Follow 2 Chainz: 
http://2chainzshop.com
http://twitter.com/2chainz
http://instagram.com/hairweavekiller
http://facebook.com/2chainz
http://hairweavekiller.tumblr.com
http://youtube.com/2ChainzVEVO
 
Follow Lil Wayne:
http://youngmoney.com
https://twitter.com/liltunechi
https://www.facebook.com/LilWayne
http://instagram.com/liltunechi
https://www.youtube.com/user/LilWayneVEVO

Music video by 2 Chainz performing 100 Joints. (C) 2016 Def Jam Recordings, a division of UMG Recordings, Inc.

http://vevo.ly/sKpoJ4",120668,4.74259471893,916,63,00:04:12,252,"[Chainz, 100, Joints, Def, Jam, Recordings, Hip, Hop]",2016-05-31 15:46:31
90,B.o.B - EARTHQUAKE - Official Video.mp4,B.o.B,"E.A.R.T.H mixtape
Get it here on http://www.datpiff.com/BoB-EARTH-mixtape.779875.html
and follow B.o.B 
Instagram @Bob 
Twitter @bobatl",572145,4.86813497543,12819,437,00:05:20,320,"[B.o.B, Earth, earthquake, no genre]",2016-05-31 14:24:55
91,"Jacquees, Birdman - Lost At Sea.mp4",BirdmanVEVO,"iTunes: https://itunes.apple.com/us/album/lost-at-sea/id1111887017?i=1111887033
Google Play: https://play.google.com/store/music/album/Jacquees_Birdman_Lost_At_Sea_Single?id=Bp4x4ieeh6utugwwrr4bt4taglq
Spotify: https://open.spotify.com/track/29pZtp3P1ZyE8LmhwUJVsE

Music video by Jacquees, Birdman performing Lost At Sea. 2016 Cash Money Records Inc.

http://vevo.ly/Et6bto",782357,4.79887247086,8254,437,00:03:04,184,"[Jacquees, Birdman, Lost, At, Sea, Cash, Money, Records, Inc., Rap/Hip-Hop]",2016-05-27 18:00:02
92,2 Chainz - Gotta Lotta ft. Lil Wayne.mp4,2ChainzVEVO,"2 Chainz “Gotta Lotta” from the new album #ColleGrove available everywhere http://smarturl.it/ColleGrove

iTunes: http://smarturl.it/idColleGrove
Google: http://smarturl.it/gColleGrove
Amazon: http://smarturl.it/aColleGrove
Spotify: http://smarturl.it/sColleGrove

Follow 2 Chainz: 
http://2chainzshop.com
http://twitter.com/2chainz
http://instagram.com/hairweavekiller
http://facebook.com/2chainz
http://hairweavekiller.tumblr.com
http://youtube.com/2ChainzVEVO

Follow Lil Wayne:
http://youngmoney.com
https://twitter.com/liltunechi
https://www.facebook.com/LilWayne
http://instagram.com/liltunechi
https://www.youtube.com/user/LilWayne...

Music video by 2 Chainz performing Gotta Lotta. (C) 2016 Def Jam Recordings, a division of UMG Recordings, Inc.

http://vevo.ly/fc2lUl",4672423,4.71255636215,44004,3407,00:03:15,195,"[Chainz, Gotta, Lotta, Def, Jam, Recordings, Hip, Hop]",2016-05-27 16:00:00
93,Fetty Wap - Wake Up [Official Video].mp4,harlem fetty,"WAKE UP out now
►Download on iTunes: http://flyt.it/WakeUp
►Spotify: http://flyt.it/WakeUpSpotify
►Google Play http://flyt.it/WakeUpGglPly
►Amazon Music http://flyt.it/WakeUpAmz
►Apple Music: http://flyt.it/WakeUpAppl
--
►Website: http://www.fettywap.com/
►Instagram: https://instagram.com/FettyWap1738/
►Twitter: https://twitter.com/fettywap
►Facebook: https://www.facebook.com/FettyWap
--
CLEAN
►iTunes: http://flyt.it/WakeUpCln
►Apple Music: http://flyt.it/WakeUpApplCln
►Spotifyhttp://flyt.it/WakeUpSpotifycln
--
Directed by Alan Del Rio Ortiz",88260593,4.69363832474,518946,43043,00:04:00,240,"[Fetty Wap, Wake Up, Trap Queen, 679, Again, My Way, RGF, Remy Boyz, 1738, Paterson, Zoo Gang, 300 Entertainment, Warner Music Group, Atlantic Records]",2016-05-27 14:05:12
94,Chance the Rapper ft. 2 Chainz & Lil Wayne - No Problem (Official Video).mp4,Chance The Rapper,"Directed by Skim Nasty (http://twitter.com/AustinVesely) & Lil Chano from 79th
Drone footage by Jeff Salzbrunn and Yakub Films",61360749,4.78203725815,382572,22048,00:04:44,284,[undefined],2016-05-27 03:30:40
95,"A$AP Ferg - Yammy Gang ft. A$AP Mob, Tatiana Paulino.mp4",asapfergVEVO,"A$AP Ferg new album 'Always Strive And Prosper' available everywhere! Get it on: 
Apple Music: http://smarturl.it/fergASAP?IQid=yt
Listen on Spotify: http://smarturl.it/sfergASAP?IQid=yt
Amazon: http://smarturl.it/afergASAP?IQid=yt
Google Play: http://smarturl.it/gfergASAP?IQid=ty

Follow Ferg:
http://www.asapferg.com
https://www.instagram.com/asapferg/
https://www.facebook.com/asapfergofficial
https://twitter.com/ASAPferg

Director - @J.A.T.H.A.N
Producer - 10,000 Takes",5153519,4.8231549263,58673,2714,00:02:57,177,"[Rap, A$AP Worldwide/Polo Grounds Music, A$AP Ferg feat. A$AP Mob & Tatiana Paulino, Yammy Gang]",2016-05-26 18:00:01
