,filename,author,description,viewcount,rating,likes,dislikes,duration,length,keywords,published
20,"Daya - Sit Still, Look Pretty.mp4",DayaVEVO,"Music Video by Daya Performing ""Sit Still, Look Pretty"" Lyric Video (C) 2015 Artbeatz

Daya's Debut Album “Sit Still, Look Pretty” is Now Available to Pre-order: 

Pre-order Now! 
iTunes: http://flyt.it/SSLPiTunes
Amazon: http://flyt.it/SSLPAmazon

Listen to ""Sit Still, Look Pretty"" Now! 
Apple Music: http://flyt.it/SSLPApple
Spotify: http://smarturl.it/sDayaEP

Connect with Daya:
Facebook - https://www.facebook.com/theofficialdaya
Twitter - https://twitter.com/Daya
Instagram - http://instagram.com/Daya


http://vevo.ly/GTDw0v",8738501,4.89677095413,126383,3348,00:03:35,215,"[Daya, Sit Still, Look Pretty, Artbeatz, Sit Still Look Pretty, Daya Sit Still, Daya Sit Still Look Pretty, Hide Away, Don't Let Me Down, Chainsmokers, Pop, Electronic]",2016-09-09 23:53:12
21,Meghan Trainor - Better ft. Yo Gotti.mp4,MeghanTrainorVEVO,"Directed by Tim Mattia
Starring Beau Bridges

""Thank You"" available on 
iTunes: http://smarturl.it/iTunes.ThankYou
Spotify: http://smarturl.it/ThankYou_Sptfy
Apple Music: http://smarturl.it/Apple.ThankYou
Amazon: http://smarturl.it/ThankYou_Amzn
Google Play: http://smarturl.it/ThankYou_GP

https://www.facebook.com/meghantrainorsongs
https://twitter.com/meghan_trainor
http://instagram.com/meghan_trainor
http://www.meghan-trainor.com/

© 2016 Epic Records, a division of Sony Music Entertainment",12990347,4.80302190781,232763,12056,00:05:58,358,"[Pop, MTrain, Dear Future Husband, Epic, Better, M-Train, Like I'm Gonna Lose You, All About That Bass, Title, Meghan Trainor feat. Yo Gotti, Lips Are Movin]",2016-09-15 07:00:03
22,Beyoncé - Hold Up.mp4,beyonceVEVO,"LEMONADE the Visual Album Available Now!
iTunes: http://smarturl.it/LEMONADEitunes
Amazon.com: http://smarturl.it/LEMONADEcd
TIDAL: https://lemonade.tidal.com",56180742,4.7426609993,709616,48792,00:05:16,316,"[Pop, Parkwood Entertainment/Columbia, Hold Up, Beyoncé]",2016-09-04 14:00:03
23,박재범 Jay Park 'Aquaman' [Official Music Video] produced by Cha Cha Malone.mp4,JAYPARKOFFICIAL,"Apple iTunes : https://itunes.apple.com/album/me-like-yuh-single/id1149441102

Apple Music Korea : https://itun.es/kr/8EZHeb

EVERYTHING YOU WANTED COMING SOON",3610046,4.95523405075,68209,772,00:04:12,252,"[jaypark, 박재범, me like yuh, aquaman, chachamalone, mv, 뮤직비디오, 2016. 09. 1., AOMG, Jay Park]",2016-09-01 11:00:01
24,Chris Brown - Grass Ain't Greener.mp4,ChrisBrownVEVO,"Download ""Grass Ain't Greener"" on Apple Music: http://smarturl.it/iGAG?IQid=yt
Listen on Spotify: http://smarturl.it/sGAG?IQid=yt
Google Play: http://smarturl.it/gGAG?IQid=yt
Amazon: http://smarturl.it/aGAG?IQid=yt

Chris Brown's latest album ""Royalty"" Available now! Get it on:
Apple Music: http://smarturl.it/Royalty?IQid=yt
Listen on Spotify: http://smarturl.it/sRoyalty?IQid=yt
Amazon Music: http://smarturl.it/aRoyalty?IQid=yt
Google Play: http://smarturl.it/gRoyalty?IQid=yt

Follow Chris Brown: 
http://www.chrisbrownworld.com/ 
https://www.facebook.com/chrisbrown 
https://twitter.com/chrisbrown 
http://instagram.com/chrisbrownofficial 
http://smarturl.it/CBSpotify?IQid=yt",36704853,4.79484653473,328554,17762,00:04:53,293,"[RCA Records Label, Chris Brown, Grass Ain't Greener, R&B]",2016-08-26 07:00:01
25,Ellie Goulding - Still Falling For You.mp4,EllieGouldingVEVO,"Brand new single out now.
Spotify: http://ell.li/3yOyOv
iTunes: http://ell.li/b0VMaa
Apple Music: http://ell.li/BsoBlK

From the """"Bridget Jones's Baby"""" Original Motion Picture Soundtrack out September 16th.

More Ellie:
http://www.elliegoulding.com
http://www.facebook.com/elliegoulding
http://www.twitter.com/elliegoulding
http://www.instagram.com/elliegoulding

http://vevo.ly/ZGhTbz",72843277,4.8975687027,542259,14251,00:04:12,252,"[Ellie, Goulding, Still, Falling, For, You, Polydor, Pop, New release, Official video, elly, Golding, Eli]",2016-08-25 23:00:02
26,OneRepublic - Kids.mp4,OneRepublicVEVO,"Get OneRepublic’s new album ‘Oh My My,’ featuring ‘Kids,' 'Wherever I Go' and 'Let’s Hurt Tonight:’  http://smarturl.it/OhMyMy
Listen to the Best of OneRepublic on Spotify: http://smarturl.it/BestOf1R

Get OneRepublic’s ‘KIDS,’ out now:
Spotify:  http://smarturl.it/KIDS_1R.sp
iTunes:  http://smarturl.it/KIDS_1R
 
Created with Nokia OZO, http://ozo.nokia.com
Check out the “Kids” 360 Virtual Reality Experience at http://www.onerepublic.com/kids360  

Music video by OneRepublic performing Kids. (C) 2016 Mosley Music/Interscope Records

http://vevo.ly/1ENrPs",31013629,4.91000795364,266556,6135,00:04:29,269,"[OneRepublic, Kids, Mosley, Interscope, Pop]",2016-08-25 13:00:01
27,Tove Lo - Cool Girl (Part of Fairy Dust).mp4,ToveLoVEVO,"“Lady Wood” Out Now: https://lnk.to/LadyWoodYD 
Listen to “Cool Girl”: https://lnk.to/ToveLocoolgirl 
Watch ""Fairy Dust"":  https://www.youtube.com/watch?v=abZ0PXadpB0 

Director: Tim Erem
Executive: Producer Ian Blair
Producer: Nathan Scherrer 
Production Company: DIKTATOR
Makeup: Colby Smith
Hair: Korey Fitzpatrick
Styling: Annie & Hannah

http://vevo.ly/0i99vq",30672426,4.78667497635,269332,15173,00:04:00,240,"[Tove, Lo, Cool, Girl, Polydor, Alternative]",2016-08-19 12:00:01
28,CL - 'LIFTED' M_V.mp4,CL,"Available @ https://ChaelinCL.lnk.to/LIFTEDID

#CL #LIFTED #YG #SB

More about CL @
http://www.yg-2ne1.com/CL
http://www.facebook.com/ChaelinCL
http://www.youtube.com/ChaelinCL
http://www.instagram.com/chaelinCL
http://www.twitter.com/chaelinCL
http://www.weibo.com/CLGZB",19343303,4.7401599884,381170,26481,00:03:02,182,"[CL, lifted, 2ne1]",2016-08-18 15:00:04
29,Tinashe - Superlove.mp4,TinasheOfficialVEVO,"Download/Stream Tinashe ""Superlove"" Below:
Apple Music: http://smarturl.it/iSuperLove?iqid=yt
Amazon: http://smarturl.it/aSuperLove?iqid=yt
Google Play: http://smarturl.it/gSuperLove?iqid=yt
Spotify: http://smarturl.it/sSuperLove?iqid=yt

Follow Tinashe:
http://www.facebook.com/OfficialTinashe
http://twitter.com/Tinashe
http://instagram.com/tinashenow
http://www.tinashenow.com/",13088174,4.62836503983,132868,13609,00:03:34,214,"[Pop, RCA Records Label, Superlove, Tinashe]",2016-08-12 15:30:01
