Link,URL
       Bruno Mars - Versace on The Floor [Official Audio]     ,/watch?v=d2UZlwTDGbY&index=38&list=PLMC9KNkIncKtGvr2kFRuXBVmBev6cAJ2u
       Maroon 5 - Sugar     ,/watch?v=09R8_2nJtjg&index=39&list=PLMC9KNkIncKtGvr2kFRuXBVmBev6cAJ2u
       Rihanna - Work (Explicit) ft. Drake     ,/watch?v=HL1UzIK-flA&index=40&list=PLMC9KNkIncKtGvr2kFRuXBVmBev6cAJ2u
       twenty one pilots: Ride (Video)     ,/watch?v=Pw-0pbY9JeU&index=41&list=PLMC9KNkIncKtGvr2kFRuXBVmBev6cAJ2u
       Mike Perry - The Ocean ft. Shy Martin     ,/watch?v=5JxgDJvqGmM&index=42&list=PLMC9KNkIncKtGvr2kFRuXBVmBev6cAJ2u
       Nathan Sykes - Famous     ,/watch?v=O3egSbLg1wg&index=43&list=PLMC9KNkIncKtGvr2kFRuXBVmBev6cAJ2u
       Calvin Harris & Disciples - How Deep Is Your Love     ,/watch?v=EgqUJOudrcM&index=44&list=PLMC9KNkIncKtGvr2kFRuXBVmBev6cAJ2u
       Lukas Graham -  7 Years [OFFICIAL MUSIC VIDEO]     ,/watch?v=LHCob76kigA&index=45&list=PLMC9KNkIncKtGvr2kFRuXBVmBev6cAJ2u
       Justin Bieber - Love Yourself  (PURPOSE : The Movement)     ,/watch?v=oyEuk8j8imI&index=46&list=PLMC9KNkIncKtGvr2kFRuXBVmBev6cAJ2u
       Lady Gaga - A-YO (Audio)     ,/watch?v=-l5G5BT8-fQ&index=47&list=PLMC9KNkIncKtGvr2kFRuXBVmBev6cAJ2u
       MACKLEMORE - DRUG DEALER (FEAT. ARIANA DEBOO) OFFICIAL MUSIC VIDEO     ,/watch?v=fYN14UfO-Uc&index=48&list=PLMC9KNkIncKtGvr2kFRuXBVmBev6cAJ2u
       Kungs vs Cookin’ on 3 Burners - This Girl     ,/watch?v=2Y6Nne8RvaA&index=49&list=PLMC9KNkIncKtGvr2kFRuXBVmBev6cAJ2u
       Fifth Harmony - Worth It ft. Kid Ink     ,/watch?v=YBHQbu5rbdQ&index=50&list=PLMC9KNkIncKtGvr2kFRuXBVmBev6cAJ2u
       Louisa Johnson - So Good (Official Video)     ,/watch?v=svhGUlB9V5U&index=51&list=PLMC9KNkIncKtGvr2kFRuXBVmBev6cAJ2u
       Major Lazer & DJ Snake - Lean On (feat. MØ) (Official Music Video)     ,/watch?v=YqeW9_5kURI&index=52&list=PLMC9KNkIncKtGvr2kFRuXBVmBev6cAJ2u
       Ricky Martin - Vente Pa' Ca (Official Video) ft. Maluma     ,/watch?v=iOe6dI2JhgU&index=53&list=PLMC9KNkIncKtGvr2kFRuXBVmBev6cAJ2u
       Sia - Confetti (Audio)     ,/watch?v=bNdmBL2mdQg&index=54&list=PLMC9KNkIncKtGvr2kFRuXBVmBev6cAJ2u
       Enrique Iglesias - DUELE EL CORAZON ft. Wisin     ,/watch?v=xFutjZEBTXs&index=55&list=PLMC9KNkIncKtGvr2kFRuXBVmBev6cAJ2u
       Bebe Rexha - I Got You [Lyric Video]     ,/watch?v=pUUGJD-JjGA&index=56&list=PLMC9KNkIncKtGvr2kFRuXBVmBev6cAJ2u
       Ariana Grande - Into You     ,/watch?v=1ekZEVeXwek&index=57&list=PLMC9KNkIncKtGvr2kFRuXBVmBev6cAJ2u
       Selena Gomez - Kill Em With Kindness     ,/watch?v=HHP5MKgK0o8&index=58&list=PLMC9KNkIncKtGvr2kFRuXBVmBev6cAJ2u
       Justin Bieber - Company     ,/watch?v=gdx7gN1UyX0&index=59&list=PLMC9KNkIncKtGvr2kFRuXBVmBev6cAJ2u
       Daddy Yankee - Shaky Shaky | Video Oficial     ,/watch?v=aKuivabiOns&index=60&list=PLMC9KNkIncKtGvr2kFRuXBVmBev6cAJ2u
       Coldplay - Hymn For The Weekend (Seeb remix)     ,/watch?v=k1gsZ-OsGpI&index=61&list=PLMC9KNkIncKtGvr2kFRuXBVmBev6cAJ2u
       Maluma - Sin Contrato (Official Video)     ,/watch?v=9xByMBYDRmY&index=62&list=PLMC9KNkIncKtGvr2kFRuXBVmBev6cAJ2u
       twenty one pilots: Stressed Out [OFFICIAL VIDEO]     ,/watch?v=pXRviuL6vMY&index=63&list=PLMC9KNkIncKtGvr2kFRuXBVmBev6cAJ2u
       Farruko - Chillax (Official Video) ft. Ky-Mani Marley     ,/watch?v=7fEQmJ98x_Y&index=64&list=PLMC9KNkIncKtGvr2kFRuXBVmBev6cAJ2u
"       Carlos Vives, Shakira - La Bicicleta (Official Video)     ",/watch?v=-UV0QGLmYys&index=65&list=PLMC9KNkIncKtGvr2kFRuXBVmBev6cAJ2u
       Skrillex & Rick Ross - Purple Lamborghini [Official Video]     ,/watch?v=ZkqyIoYAXV8&index=66&list=PLMC9KNkIncKtGvr2kFRuXBVmBev6cAJ2u
       MØ - Final Song (Official Video)     ,/watch?v=WUcXQ--yGWQ&index=67&list=PLMC9KNkIncKtGvr2kFRuXBVmBev6cAJ2u
"       CAN'T STOP THE FEELING! (From DreamWorks Animation's ""Trolls"") (Official Video)     ",/watch?v=ru0K8uYEZWw&index=68&list=PLMC9KNkIncKtGvr2kFRuXBVmBev6cAJ2u
       Rihanna - Needed Me     ,/watch?v=wfN4PVaOU5Q&index=69&list=PLMC9KNkIncKtGvr2kFRuXBVmBev6cAJ2u
"       J Balvin - Safari ft. Pharrell Williams, BIA, Sky     ",/watch?v=JWESLtAKKlU&index=70&list=PLMC9KNkIncKtGvr2kFRuXBVmBev6cAJ2u
       Justin Bieber - What Do You Mean?     ,/watch?v=DK_0jXPuIr0&index=71&list=PLMC9KNkIncKtGvr2kFRuXBVmBev6cAJ2u
"       gnash - i hate u, i love u (ft. olivia o'brien) [music video]     ",/watch?v=BiQIc7fG9pA&index=72&list=PLMC9KNkIncKtGvr2kFRuXBVmBev6cAJ2u
       Adele - Send My Love (To Your New Lover)     ,/watch?v=fk4BbF7B29w&index=73&list=PLMC9KNkIncKtGvr2kFRuXBVmBev6cAJ2u
       Cheat Codes & Dante Klein - Let Me Hold You (Turn Me On) [Lyric Video]     ,/watch?v=B-0e0HvR74s&index=74&list=PLMC9KNkIncKtGvr2kFRuXBVmBev6cAJ2u
       Chino y Nacho - Andas En Mi Cabeza ft. Daddy Yankee     ,/watch?v=AMTAQ-AJS4Y&index=75&list=PLMC9KNkIncKtGvr2kFRuXBVmBev6cAJ2u
       Mark Ronson - Uptown Funk ft. Bruno Mars     ,/watch?v=OPf0YbXqDm0&index=76&list=PLMC9KNkIncKtGvr2kFRuXBVmBev6cAJ2u
       Meghan Trainor - Me Too     ,/watch?v=qDRORgoZxZU&index=77&list=PLMC9KNkIncKtGvr2kFRuXBVmBev6cAJ2u
       Fifth Harmony - All In My Head (Flex) ft. Fetty Wap     ,/watch?v=jsbeemdD2rQ&index=78&list=PLMC9KNkIncKtGvr2kFRuXBVmBev6cAJ2u
       Jennifer Lopez - Ain't Your Mama     ,/watch?v=Pgmx7z49OEk&index=79&list=PLMC9KNkIncKtGvr2kFRuXBVmBev6cAJ2u
       Zara Larsson - Lush Life     ,/watch?v=tD4HCZe-tew&index=80&list=PLMC9KNkIncKtGvr2kFRuXBVmBev6cAJ2u
       Galantis - No Money (Official Video)     ,/watch?v=xUVz4nRmxn4&index=81&list=PLMC9KNkIncKtGvr2kFRuXBVmBev6cAJ2u
       Joey Montana - Picky     ,/watch?v=RqpKDkVzlqU&index=82&list=PLMC9KNkIncKtGvr2kFRuXBVmBev6cAJ2u
       Katy Perry - Rise     ,/watch?v=hdw1uKiTI5c&index=83&list=PLMC9KNkIncKtGvr2kFRuXBVmBev6cAJ2u
       Kent Jones - Dont Mind (EXPLICIT)     ,/watch?v=n49qi-dU9IE&index=84&list=PLMC9KNkIncKtGvr2kFRuXBVmBev6cAJ2u
       Britney Spears - Make Me... ft. G-Eazy     ,/watch?v=etfJCm0nfr4&index=85&list=PLMC9KNkIncKtGvr2kFRuXBVmBev6cAJ2u
       David Guetta ft. Zara Larsson - This One's For You (Music Video) (UEFA EURO 2016™ Official Song)     ,/watch?v=MoHnffhBwqs&index=86&list=PLMC9KNkIncKtGvr2kFRuXBVmBev6cAJ2u
       Hasta el Amanecer - Nicky Jam | Video Oficial     ,/watch?v=kkx-7fsiWgg&index=87&list=PLMC9KNkIncKtGvr2kFRuXBVmBev6cAJ2u
       J Balvin - Bobo     ,/watch?v=0GvLP2C2w9U&index=88&list=PLMC9KNkIncKtGvr2kFRuXBVmBev6cAJ2u
       Desiigner - Panda     ,/watch?v=E5ONTXHS2mM&index=89&list=PLMC9KNkIncKtGvr2kFRuXBVmBev6cAJ2u
       Cheat Codes x Kris Kross Amsterdam - SEX (Official Music Video)     ,/watch?v=OORoOGY8D2M&index=90&list=PLMC9KNkIncKtGvr2kFRuXBVmBev6cAJ2u
       ZAYN - PILLOWTALK     ,/watch?v=C_3d6GntKbk&index=91&list=PLMC9KNkIncKtGvr2kFRuXBVmBev6cAJ2u
       Joel Adams - Please Don't Go (Official Music Video)     ,/watch?v=S2oxFIsENgM&index=92&list=PLMC9KNkIncKtGvr2kFRuXBVmBev6cAJ2u
"       DJ Snake, Lil Jon - Turn Down for What     ",/watch?v=HMUDVMiITOU&index=93&list=PLMC9KNkIncKtGvr2kFRuXBVmBev6cAJ2u
       Fergie - M.I.L.F. $     ,/watch?v=bsUWK-fixiA&index=94&list=PLMC9KNkIncKtGvr2kFRuXBVmBev6cAJ2u
       Ed Sheeran - Thinking Out Loud [Official Video]     ,/watch?v=lp-EO5I60KA&index=95&list=PLMC9KNkIncKtGvr2kFRuXBVmBev6cAJ2u
       DJ Snake - Middle ft. Bipolar Sunshine     ,/watch?v=IvPT2QuCIOA&index=96&list=PLMC9KNkIncKtGvr2kFRuXBVmBev6cAJ2u
       Major Lazer - Light It Up (feat. Nyla & Fuse ODG) [Remix] (Official Music Video)     ,/watch?v=e7eZUGB9HKU&index=97&list=PLMC9KNkIncKtGvr2kFRuXBVmBev6cAJ2u
       Beyoncé - Sorry     ,/watch?v=QxsmWxxouIM&index=98&list=PLMC9KNkIncKtGvr2kFRuXBVmBev6cAJ2u
       Silentó - Watch Me (Whip/Nae Nae) (Official)     ,/watch?v=vjW8wmF5VWc&index=99&list=PLMC9KNkIncKtGvr2kFRuXBVmBev6cAJ2u
       Meghan Trainor - NO     ,/watch?v=cMTAUr3Nm6I&index=100&list=PLMC9KNkIncKtGvr2kFRuXBVmBev6cAJ2u
